,TweetId
6411,1039555615474036741
6412,1039555613095854080
6413,1039555596297666560
6414,1039555594607312902
6415,1039555589993652230
6416,1039555585430224896
6417,1039555582229762048
6418,1039555575825268738
6419,1039555507999186944
6420,1039555497890856960
6421,1039555420732497921
6422,1039555418039746561
6423,1039555386699853825
6424,1039555333063172101
6425,1039555297243746305
6426,1039555285680119808
6427,1039555253711110144
6428,1039555243359367168
6429,1039555228238995456
6430,1039555104758751232
6431,1039555089910788096
6432,1039555012119195648
6433,1039554932251209728
6434,1039554900961763329
6435,1039554724436103168
6436,1039552943991664640
6437,1039550755718410242
6438,1039550253509169152
6439,1039550058931343362
6440,1039548902834352130
6441,1039548504182607873
6442,1039548282182230016
6443,1039547891373821954
6444,1039547881051447296
6445,1039547794099458048
6446,1039547654085128193
6447,1039546380065419264
6448,1039544697063014400
6449,1039543722545999872
6450,1039541074212081665
6451,1039540319556173824
6452,1039535851452157953
6453,1039532629626769408
6454,1039532001806741505
6455,1039529001503444992
6456,1039528925137960960
6457,1039525675907072000
6458,1039520776725168128
6459,1039519456698003456
6460,1039519207526817793
6461,1039519080158556160
6462,1039519045786038272
6463,1039519036474896384
6464,1039519028623142913
6465,1039519020687405057
6466,1039519002416963584
6467,1039519001443938307
6468,1039518993546129408
6469,1039518990610120704
6470,1039518982573834240
6471,1039518969441468416
6472,1039518964076834816
6473,1039518955906330631
6474,1039518953641373699
6475,1039518944653017088
6476,1039518926055591936
6477,1039518920145698818
6478,1039518917570514944
6479,1039518914584227840
6480,1039518905507692544
6481,1039518890101944321
6482,1039518886822113280
6483,1039518885324578816
6484,1039518872859107329
6485,1039518868526399490
6486,1039518864424370176
6487,1039518864177025024
6488,1039518848351760384
6489,1039518846749749248
6490,1039518838671327232
6491,1039518833772351490
6492,1039518814746988546
6493,1039518806111125504
6494,1039518804101885953
6495,1039518800578674688
6496,1039518795780349952
6497,1039518789597949952
6498,1039518784447545344
6499,1039518747780886528
6500,1039518727253852162
6501,1039518720824102912
6502,1039518702247370753
6503,1039518679879352320
6504,1039518671712874498
6505,1039518670022762496
6506,1039518652318580736
6507,1039518612703203328
6508,1039518555438567424
6509,1039518548781985794
6510,1039518477395156992
6511,1039518445987983361
6512,1039518415415701506
6513,1039518301112528896
6514,1039518298243776512
6515,1039518038389714944
6516,1039517930097016840
6517,1039517704149848064
6518,1039516670249685000
6519,1039513729300226048
6520,1039513196397088768
6521,1039510264415105024
6522,1039507708330827776
6523,1039507368546131968
6524,1039505956764147712
6525,1039505854905692160
6526,1039504715053195269
6527,1039499027572768768
6528,1039499022757703682
6529,1039498617722228737
6530,1039496962872168449
6531,1039496545740234752
6532,1039494933638537219
6533,1039494483539361792
6534,1039494392921423873
6535,1039494165351079936
6536,1039494068269658113
6537,1039493054757883906
6538,1039492366204329984
6539,1039491045984272384
6540,1039489998536421376
6541,1039487517114990594
6542,1039484377175154688
6543,1039483949377089536
6544,1039481513673285632
6545,1039480793314275328
6546,1039479425614667776
6547,1039478955827441665
6548,1039478908557697024
6549,1039475893821829120
6550,1039475331638472704
6551,1039472505172439042
6552,1039471906766893056
6553,1039470982224859136
6554,1039470880756129793
6555,1039470876003987456
6556,1039470867091206144
6557,1039470865925238790
6558,1039470841321480192
6559,1039470830437195776
6560,1039470828918734848
6561,1039470811323789313
6562,1039470803392360449
6563,1039470799084638209
6564,1039470795075080192
6565,1039470787156168704
6566,1039470784564080640
6567,1039470759553294336
6568,1039470732516839425
6569,1039470721704046592
6570,1039470720127049729
6571,1039470702502572032
6572,1039470699654471680
6573,1039470699193163776
6574,1039470695187501056
6575,1039470686312574976
6576,1039470680062869504
6577,1039470673750622213
6578,1039470652254769152
6579,1039470642104610816
6580,1039470617748103168
6581,1039470600547225600
6582,1039470583174651904
6583,1039470579009695744
6584,1039470562408587264
6585,1039470558612738048
6586,1039470550408679424
6587,1039470528874958848
6588,1039470507408515072
6589,1039470410444820486
6590,1039470331503828992
6591,1039470295420166145
6592,1039470290353287168
6593,1039470266278014977
6594,1039470056281792512
6595,1039470040452616194
6596,1039469986899668992
6597,1039469891856818177
6598,1039469883896090624
6599,1039469837620314112
6600,1039469738987012096
6601,1039469628374827010
6602,1039469618228879360
6603,1039469609592741888
6604,1039469582132670465
6605,1039469568811589632
6606,1039469525987741696
6607,1039469476071264257
6608,1039469362627977216
6609,1039469342298001409
6610,1039469212564172803
6611,1039469197842108418
6612,1039457577309007872
6613,1039456533975887872
6614,1039448233238511616
6615,1039437230085943296
6616,1039432956169867264
6617,1039432951312859136
6618,1039430131725545472
6619,1039427538123018240
6620,1039427516878839809
6621,1039426020007337984
6622,1039423701480099840
6623,1039421047810846721
6624,1039411603957923840
6625,1039408220912209920
6626,1039401962599374848
6627,1039400501136117760
6628,1039398737821323265
6629,1039395610837708800
6630,1039395175452225536
6631,1039394174968061952
6632,1039393816602529792
6633,1039386037552701440
6634,1039382957801103360
6635,1039380121818345472
6636,1039373819645837312
6637,1039373224079806464
6638,1039372754779140097
6639,1039369784834449408
6640,1039367378918752256
6641,1039366280803803137
6642,1039365216692097026
6643,1039365202242748416
6644,1039365201504690176
6645,1039365168583639040
6646,1039365167073636352
6647,1039365096793886720
6648,1039365095061639169
6649,1039365051059064832
6650,1039365048311853058
6651,1039365045493350400
6652,1039365036899291136
6653,1039365032625299457
6654,1039365029856866305
6655,1039364989092589569
6656,1039364980376723456
6657,1039364962366435329
6658,1039364945031385088
6659,1039364912479395840
6660,1039364911300718594
6661,1039364906993307649
6662,1039364896452820995
6663,1039364812847771650
6664,1039364789645074438
6665,1039364776504246274
6666,1039364770699374592
6667,1039364753926369280
6668,1039364750772064257
6669,1039364749664964609
6670,1039364728944918530
6671,1039364717150490625
6672,1039364715749761024
6673,1039364703020089344
6674,1039364676314775552
6675,1039364670317109248
6676,1039364664700821504
6677,1039364660133163009
6678,1039364597277282305
6679,1039364539567882241
6680,1039364438715854848
6681,1039364334931988481
6682,1039364332914712577
6683,1039364321225011200
6684,1039364260445319169
6685,1039364136180883457
6686,1039363926079823874
6687,1039363884878970881
6688,1039363884447084545
6689,1039363859377614848
6690,1039363826230198272
6691,1039363812951027725
6692,1039362728471613441
6693,1039359284226576384
6694,1039358258794754048
6695,1039357453375164417
6696,1039356063018086401
6697,1039353486788386818
6698,1039353175525007361
6699,1039352406364938240
6700,1039346918453850113
6701,1039345078920269824
6702,1039343821962629120
6703,1039343776861446144
6704,1039343379795062785
6705,1039343028547330048
6706,1039342283689283585
6707,1039338941676171264
6708,1039338246684241922
6709,1039335338278354951
6710,1039334657844756480
6711,1039334042708140032
6712,1039333263855124480
6713,1039331787393196032
6714,1039331360140353536
6715,1039328442544574464
6716,1039325929393344512
6717,1039322755471220736
6718,1039321891180302339
6719,1039321891142545418
6720,1039320712966819840
6721,1039319252367486978
6722,1039311212952125440
6723,1039310095572762625
6724,1039309856870735874
6725,1039309722682318848
6726,1039307660745732101
6727,1039307253495603205
6728,1039307073975214081
6729,1039305666203144192
6730,1039305349784907778
6731,1039304625793499136
6732,1039303746436653058
6733,1039301715344928768
6734,1039300811740704768
6735,1039300801301233666
6736,1039300795563266049
6737,1039300778589077504
6738,1039300760368889857
6739,1039300755365265408
6740,1039300752429133824
6741,1039300744820809728
6742,1039300729360527360
6743,1039300690743443457
6744,1039300669780512769
6745,1039300633126465542
6746,1039300627476701186
6747,1039300614247698432
6748,1039300588327059456
6749,1039300585135243267
6750,1039300567481364480
6751,1039300564864192517
6752,1039300516818427904
6753,1039300506399780865
6754,1039300502645825536
6755,1039300482554970115
6756,1039300449042685953
6757,1039300406231400448
6758,1039300391203160065
6759,1039300377751896064
6760,1039300359322259456
6761,1039300345665609728
6762,1039300314346676225
6763,1039300303349276672
6764,1039300293060698112
6765,1039299973760933888
6766,1039299907012648960
6767,1039299704645775360
6768,1039299631400841218
6769,1039299593769574406
6770,1039299441478447104
6771,1039299333236174849
6772,1039299285144293376
6773,1039299224532185088
6774,1039299222594617345
6775,1039295990023512064
6776,1039292018080538624
6777,1039292002599362562
6778,1039291070516011009
6779,1039286013573718017
6780,1039285867699953664
6781,1039284855325052928
6782,1039283367995432960
6783,1039274870935363585
6784,1039274649597562880
6785,1039272712894644227
6786,1039272301110419457
6787,1039272193199403008
6788,1039272045673160706
6789,1039271567321190402
6790,1039271267348762629
6791,1039268667459084289
6792,1039267341484339201
6793,1039265685325656064
6794,1039265625791713280
6795,1039265609257807873
6796,1039264484945211394
6797,1039264429643259905
6798,1039264166874210304
6799,1039263660168937472
6800,1039263509358555138
6801,1039263423656275968
6802,1039261373216301058
6803,1039261288558481409
6804,1039260026706247680
6805,1039256902360879104
6806,1039256251090251777
6807,1039255675258503175
6808,1039254129674211332
6809,1039252713199099904
6810,1039251926658023430
6811,1039251075193131008
6812,1039245904031625217
6813,1039245037354344449
6814,1039243134209744897
6815,1039243119265427456
6816,1039243078861762567
6817,1039243064760512512
6818,1039243056883609600
6819,1039243048595599365
6820,1039243035492737025
6821,1039243029863952388
6822,1039243015603269634
6823,1039242976617263104
6824,1039242971458285570
6825,1039242962423701504
6826,1039242960183943170
6827,1039242923081170946
6828,1039242883432239104
6829,1039242864151220233
6830,1039242854932127744
6831,1039242847223009280
6832,1039242812208766976
6833,1039242809411362816
6834,1039242797365309440
6835,1039242796505464833
6836,1039242787378679810
6837,1039242784673357824
6838,1039242779703095297
6839,1039242779086520320
6840,1039242777022869508
6841,1039242750468780032
6842,1039242745578184704
6843,1039242742809997317
6844,1039242511796129795
6845,1039242509069836290
6846,1039242476031275008
6847,1039242399296368640
6848,1039242395748114434
6849,1039242389150486528
6850,1039242375460282368
6851,1039242322297249792
6852,1039242278248833025
6853,1039242270879428610
6854,1039242085948260353
6855,1039242034626801666
6856,1039241952301142017
6857,1039241796050661379
6858,1039241790677692417
6859,1039241768141770753
6860,1039241746583113728
6861,1039241520094822402
6862,1039238971266662401
6863,1039238211200008192
6864,1039233310600384514
6865,1039232523556020227
6866,1039225512307159042
6867,1039221726813536256
6868,1039220310556516353
6869,1039219638805168128
6870,1039219349486268417
6871,1039217247204597761
6872,1039215936606224384
6873,1039213431461752832
6874,1039213203195133952
6875,1039212386035494912
6876,1039212127737864192
6877,1039212122419482631
6878,1039212034846539776
6879,1039212009114329088
6880,1039210591355846657
6881,1039210578378719232
6882,1039206763378044933
6883,1039206587519442945
6884,1039205773291577344
6885,1039204865526837251
6886,1039204599318634499
6887,1039204584378576897
6888,1039202740659003394
6889,1039201560272592898
6890,1039199099076194306
6891,1039199083334967296
6892,1039197859067965440
6893,1039197131515543562
6894,1039196708515848192
6895,1039195565735772160
6896,1039192731644440576
6897,1039189535178014720
6898,1039187965606543362
6899,1039187595631054848
6900,1039186739510706179
6901,1039184697765638145
6902,1039183757893357568
6903,1039183659415162881
6904,1039183470482939904
6905,1039182851936317443
6906,1039182698764558338
6907,1039178857637707776
6908,1039177991769731072
6909,1039175637825675264
6910,1039174666403938308
6911,1039174442650361857
6912,1039174442491019266
6913,1039174420563148800
6914,1039174408479363072
6915,1039174395732926464
6916,1039174378368458753
6917,1039174375763857409
6918,1039174374929166337
6919,1039174369430396929
6920,1039174343358599169
6921,1039174337306083328
6922,1039174319539138560
6923,1039174316854837248
6924,1039174280364400640
6925,1039174255450185728
6926,1039174240690421760
6927,1039174226786177026
6928,1039174219404173314
6929,1039174215201710089
6930,1039174206234284032
6931,1039174196268621825
6932,1039174191373869057
6933,1039174186290298880
6934,1039174185862475776
6935,1039174174017761285
6936,1039174173938118657
6937,1039174173044535298
6938,1039174129746890752
6939,1039174124734754819
6940,1039174119047217152
6941,1039174109526147072
6942,1039174077502513153
6943,1039174034964013056
6944,1039174029163159552
6945,1039173961404305408
6946,1039173899047628801
6947,1039173889538940930
6948,1039173861298909184
6949,1039173844026773505
6950,1039173812670095362
6951,1039173743636099072
6952,1039173741790539782
6953,1039173725508300801
6954,1039173705417584640
6955,1039173698295681025
6956,1039173687495286784
6957,1039173659859070976
6958,1039173563004215296
6959,1039173556360425473
6960,1039173553168506881
6961,1039173539717414914
6962,1039173496130162689
6963,1039173231301812224
6964,1039171582298451968
6965,1039170946475675650
6966,1039169244410216449
6967,1039167124927852545
6968,1039167025745154048
6969,1039165787745869824
6970,1039161492354940928
6971,1039160817705537536
6972,1039158594460049408
6973,1039158141953429504
6974,1039157438346420224
6975,1039157196947443715
6976,1039156406652416000
6977,1039152692411740160
6978,1039151681773154304
6979,1039150723202727936
6980,1039150253876957184
6981,1039149065626431488
6982,1039146923230285824
6983,1039146753096863744
6984,1039145897853181952
6985,1039145397103591425
6986,1039144334845599744
6987,1039143987465146368
6988,1039143712180371456
6989,1039143570551201793
6990,1039143260856496128
6991,1039142465595482114
6992,1039142034848800768
6993,1039141927537594369
6994,1039140281742970880
6995,1039137709594370049
6996,1039135969956581376
6997,1039132031769346049
6998,1039130623053447171
6999,1039130401946529793
7000,1039128955897430017
7001,1039128918241026048
7002,1039126895571480576
7003,1039126895294640129
7004,1039126882510225409
7005,1039126875828699137
7006,1039126871324196864
7007,1039126866454560769
7008,1039126865871560704
7009,1039126865800257536
7010,1039126860532248576
7011,1039126859072643073
7012,1039126845474701312
7013,1039126838319165440
7014,1039126828361953280
7015,1039126819956576257
7016,1039126812226461697
7017,1039126764562182145
7018,1039126761865404416
7019,1039126739350417409
7020,1039126703010799618
7021,1039126696346173440
7022,1039126673730490368
7023,1039126672988151810
7024,1039126632156549123
7025,1039126622014775296
7026,1039126617367429120
7027,1039126608324567040
7028,1039126606541975553
7029,1039126591484383232
7030,1039126589110284288
7031,1039126588770713600
7032,1039126579903909888
7033,1039126533330358272
7034,1039126518277042176
7035,1039126514137219072
7036,1039126511297675265
7037,1039126508713984000
7038,1039126401679380480
7039,1039126342917402624
7040,1039126296410742792
7041,1039126102374051842
7042,1039126048049442817
7043,1039126030827438081
7044,1039125939416788992
7045,1039125923331760128
7046,1039125907913539584
7047,1039125852057792512
7048,1039125839701528576
7049,1039125788489146368
7050,1039125176741515264
7051,1039125054313951232
7052,1039122678286757894
7053,1039120583907319810
7054,1039119649458278400
7055,1039119132510314497
7056,1039118317838000128
7057,1039117874051207168
7058,1039115999512014848
7059,1039115403853619201
7060,1039114732354105344
7061,1039113238728912896
7062,1039112595981127680
7063,1039108895782920192
7064,1039106538479276033
7065,1039102558806073344
7066,1039098027665833992
7067,1039096894516019200
7068,1039096084717621248
7069,1039094948316950531
7070,1039093764512522240
7071,1039092760567984128
7072,1039087491314143232
7073,1039079308822814720
7074,1039075494673743873
7075,1039068244722647041
7076,1039067239725588481
7077,1039056331293040640
7078,1039048255047229441
7079,1039048035664318464
7080,1039047872627580929
7081,1039047512424759296
7082,1039045439255916544
7083,1039042884371013632
7084,1039040764796432385
7085,1039032852824768512
7086,1039031787308167168
7087,1039029059508989952
7088,1039026793783554049
7089,1039025636344582149
7090,1039023481680285696
7091,1039023159721189378
7092,1039020517905199104
7093,1039016486210359296
7094,1039016329385312256
7095,1039016135427903488
7096,1039014467567214594
7097,1039009480044933123
7098,1039008082536345601
7099,1039008078211903488
7100,1039008021743988736
7101,1039008004602060801
7102,1039007980329558016
7103,1039007889145229313
7104,1039007866047291392
7105,1039007858069626880
7106,1039007848699707392
7107,1039007848032657408
7108,1039007836703866880
7109,1039007818408325120
7110,1039007818098110464
7111,1039007768718364672
7112,1039007757326663680
7113,1039007722925043713
7114,1039007667476357120
7115,1039007659465367552
7116,1039007658664255490
7117,1039007657150107648
7118,1039007651273818113
7119,1039007622739972096
7120,1039007602196262912
7121,1039007599000084480
7122,1039007572639002625
7123,1039007551004672002
7124,1039007544331489280
7125,1039007543941521410
7126,1039007504875835392
7127,1039007283135447041
7128,1039007228907450368
7129,1039007227422670853
7130,1039007207441027072
7131,1039007135772770304
7132,1039006963131015173
7133,1039006962573340673
7134,1039006881748905984
7135,1039005305542205440
7136,1039001376641175553
7137,1039000583426981889
7138,1039000501176741888
7139,1038997422947463168
7140,1038996423281336320
7141,1038995450391494657
7142,1038994293095124992
7143,1038989671974547462
7144,1038987434304913409
7145,1038986594596872192
7146,1038985500206555137
7147,1038985103857397762
7148,1038984793919299586
7149,1038979264840753152
7150,1038977444680806400
7151,1038975711472701440
7152,1038970362212564993
7153,1038969523184041985
7154,1038969468536401920
7155,1038968856159629312
7156,1038966730217930754
7157,1038965196843372545
7158,1038964285861449729
7159,1038964111051317253
7160,1038963855978844160
7161,1038962131633364993
7162,1038961392735461377
7163,1038961099821998080
7164,1038961052724207616
7165,1038960793910423553
7166,1038960609260445696
7167,1038960023865634816
7168,1038959741307891713
7169,1038959510029787136
7170,1038959470536269825
7171,1038958770339110913
7172,1038957068160577536
7173,1038956751041835015
7174,1038955993013604352
7175,1038955884506955776
7176,1038955361569583104
7177,1038954519118397440
7178,1038951427115307008
7179,1038947411345989632
7180,1038946444554592257
7181,1038946444416348160
7182,1038946400359407618
7183,1038946386442641416
7184,1038946374820147201
7185,1038946351147442176
7186,1038946349037899777
7187,1038946324408807424
7188,1038946323750445056
7189,1038946323150581760
7190,1038946314501935104
7191,1038946231651901440
7192,1038946230124965889
7193,1038946198462365696
7194,1038946187330703361
7195,1038946159446904832
7196,1038946154266775552
7197,1038946132259467264
7198,1038946128778194944
7199,1038946037942112257
7200,1038945985928589313
7201,1038945905360162816
7202,1038945876067139584
7203,1038945798891790336
7204,1038945762556760064
7205,1038945681694760960
7206,1038945660228329474
7207,1038945618935382016
7208,1038945561402134528
7209,1038945498894352384
7210,1038945134879158273
7211,1038944763414806528
7212,1038941919097827328
7213,1038941907181809664
7214,1038941179113484288
7215,1038940311567958016
7216,1038937423072321539
7217,1038935383780810757
7218,1038933864465489921
7219,1038932802903760897
7220,1038924033692233733
7221,1038920612578816000
7222,1038920321867427841
7223,1038918029197942784
7224,1038911655227416578
7225,1038908877776084992
7226,1038906744330772481
7227,1038900383035412480
7228,1038898656185708544
7229,1038892588319875075
7230,1038891285761875968
7231,1038887384312688643
7232,1038887307594670080
7233,1038883858513649664
7234,1038883414454091776
7235,1038882949763158022
7236,1038880246307717120
7237,1038877528654577665
7238,1038877516008775680
7239,1038874892052180992
7240,1038869333517066240
7241,1038867824721190912
7242,1038864646621413376
7243,1038856908323659777
7244,1038856216326356993
7245,1038856060386398208
7246,1038856009425592326
7247,1038855890303156224
7248,1038855882040397826
7249,1038855865040887808
7250,1038855863149060096
7251,1038855847487660033
7252,1038855835772841984
7253,1038855828860620801
7254,1038855823135518720
7255,1038855772925558784
7256,1038855757129605120
7257,1038855748967649281
7258,1038855731682918400
7259,1038855595061858305
7260,1038855559921819648
7261,1038855504456544256
7262,1038855470109417473
7263,1038855461347450880
7264,1038855427709120513
7265,1038855391101296640
7266,1038855350848499713
7267,1038855265423171584
7268,1038855145206046720
7269,1038855124788162561
7270,1038854412800679936
7271,1038852382522630144
7272,1038852216721797120
7273,1038849708100407297
7274,1038847827269447680
7275,1038843117795991552
7276,1038842215135670273
7277,1038842116061978627
7278,1038839038919229440
7279,1038837565175095296
7280,1038837483793010694
7281,1038836685746962432
7282,1038835264431554560
7283,1038834543124533250
7284,1038832377810673664
7285,1038831991204995072
7286,1038831601147371520
7287,1038830658460831744
7288,1038830452973481985
7289,1038828898753175553
7290,1038827335577989125
7291,1038826881309528064
7292,1038824363913629698
7293,1038821381150896130
7294,1038821151424827392
7295,1038820251650195456
7296,1038819644797214721
7297,1038819467688648704
7298,1038819276927459333
7299,1038819012153470976
7300,1038818656619294721
7301,1038818548607528960
7302,1038818251252224000
7303,1038818145144729601
7304,1038817696475795457
7305,1038816423395696640
7306,1038815632630931456
7307,1038814954827202560
7308,1038813749015019520
7309,1038811963676139520
7310,1038811753944100864
7311,1038811331682398212
7312,1038810710694940672
7313,1038810558060027904
7314,1038810114084487174
7315,1038809798391881729
7316,1038809790179409921
7317,1038809755878412288
7318,1038809731840831488
7319,1038809726040109056
7320,1038809719832567809
7321,1038809708860035072
7322,1038809706632900608
7323,1038809706150674432
7324,1038809699053969409
7325,1038809664589373440
7326,1038809631601176576
7327,1038809602564018176
7328,1038809586126340097
7329,1038809578333528064
7330,1038809574881615873
7331,1038809556464422912
7332,1038809555705257991
7333,1038809554925039624
7334,1038809530283515905
7335,1038809517281165313
7336,1038809475770195968
7337,1038809445663481857
7338,1038809443117531136
7339,1038809413618814976
7340,1038809409810382848
7341,1038809378470723585
7342,1038809313970728960
7343,1038809304369954816
7344,1038809184333119488
7345,1038809081740451845
7346,1038809049213665280
7347,1032658730838458368
7348,1030122019570905094
7349,1029759625443196928
7350,1029034845161193473
7351,1.02722E+18
7352,1025410973069455362
7353,1025410973069455362
7354,1025048586604621824
7355,1024686198638436352
7356,1024324055212515328
7357,1023961423624302593
7358,1022878745953271808
7359,1021797394474774529
7360,1020035553142759424
7361,1020018536113111040
7362,1019998830929022976
7363,1019295673127059457
7364,1019250373561896960
7365,1018890713273167874
7366,1018890713273167874
7367,1017801829063712768
7368,1016351840009703430
7369,1014912657185497088
7370,1014524231206354945
7371,1013104883359076352
7372,1012727399480356865
7373,1012063013539536896
7374,1012047914808381440
7375,1012002622641881090
7376,1011640234075938816
7377,1011353338519023616
7378,1007653964488339461
7379,1007613549210980352
7380,1007351976445825025
7381,1007321776907485184
7382,1007291575674630144
7383,1006992100376895491
7384,1006965476235280385
7385,1006605652641361921
7386,1006582596137095170
7387,1005163245861302272
7388,1005139162591387648
7389,1004751069803577344
7390,1004436831981723649
7391,1004022736870658050
7392,1002565899134623744
7393,1002249253929017346
7394,1001879599045922816
7395,1001833583051464705
7396,1001833583051464705
7397,1000095797260808193
7398,1000071250566438913
7399,1000033564715634690
7400,999742348304310280
7401,999662282765422593
7402,999380484860841985
7403,999325081548525568
7404,999300786537582592
7405,998987861419585536
7406,998945964835639302
7407,997541080785653761
7408,997493481475100672
7409,997493481475100672
7410,997199979939880960
7411,997159186231451649
7412,997127919259586560
7413,996810867827146752
7414,996776124389748736
7415,996406337906139136
7416,996111662724845569
7417,996035879234916354
7418,994974515032674304
7419,994930001677078530
7420,994618433856733189
7421,994594088656785411
7422,994216696322969600
7423,994216693604995072
7424,994216691839262721
7425,994216691839262721
7426,993881376696004608
7427,993500022602952710
7428,992394288343474176
7429,992121574932254722
7430,992037458010427392
7431,991737028294402048
7432,991321732358328321
7433,991013365668556801
7434,990977658388385792
7435,989880475257749504
7436,989880475257749504
7437,989576167295504384
7438,989532381974618115
7439,989532380024188928
7440,989532377759256578
7441,989236938770145280
7442,988782334932586496
7443,988476276464865282
7444,988428596233621504
7445,987381875646877697
7446,987355275706486784
7447,987070137361752065
7448,987046289140600832
7449,986659413464354816
7450,986629549537492993
7451,986324460784496648
7452,986324460784496648
7453,986265317964992512
7454,985982462735110144
7455,985899249941581826
7456,984846312549027840
7457,984846309864738816
7458,984846306773491712
7459,984846303917232128
7460,984458404944121856
7461,984132430465519617
7462,984084010040201216
7463,984084005036412934
7464,984084001815171073
7465,983784575913676803
7466,983784572000391168
7467,983727393222295554
7468,983395877636268033
7469,983359276981813248
7470,982292462805880832
7471,982266111373672448
7472,981963009198362625
7473,981917288961118208
7474,981560330127110144
7475,981560031425507328
7476,981233386688786433
7477,981173741701955584
7478,980859457633767425
7479,980806382684459008
7480,979784770845634560
7481,979784770845634560
7482,979436805585072128
7483,979381088450727937
7484,979030089714290688
7485,979007494336012288
7486,978693756907081729
7487,978669652812365824
7488,978371323406766081
7489,978371323406766081
7490,978285417291186176
7491,977252033500798976
7492,977218926508638209
7493,976849265183133698
7494,9.76523E+17
7495,976195429728751617
7496,975806985978503169
7497,975754330870607872
7498,974995776727339008
7499,974693707223052289
7500,974349080972484608
7501,974307799323856897
7502,974016793068163073
7503,973960537674604544
7504,973928728240762883
7505,973656075990896640
7506,973608041252868096
7507,973302230655950848
7508,973212494838878209
7509,973212494838878209
7510,972190062401261573
7511,971823036444835879
7512,971473228672765954
7513,971041020384247820
7514,970758014457339904
7515,970758011449901063
7516,970758008618790912
7517,970703897701552129
7518,970693671891996672
7519,970693671891996672
7520,970674382078140416
7521,969709740044488704
7522,969631195309985798
7523,969297903759056897
7524,969296503989784577
7525,969243489723699200
7526,968956348095520774
7527,968885324209381376
7528,968861871712370688
7529,968860695671525376
7530,968859473077993472
7531,968856604421623808
7532,968598343864680448
7533,968596001476005894
7534,968204620773371905
7535,967139635959861248
7536,966757442485915648
7537,966397683052277761
7538,966036370417430529
7539,966011700800643072
7540,963785753120722949
7541,963517082259292160
7542,963467872864559110
7543,963467869337026561
7544,963467867101462530
7545,963467863939059713
7546,962012649436229633
7547,961684291003527169
7548,959461527999926273
7549,958791995291586561
7550,958720963394326529
7551,958355463409676289
7552,957632116493373441
7553,956593608467021824
7554,956224583706861568
7555,956215494213865478
7556,955908042062815234
7557,955858234212016128
7558,954360182359953408
7559,954028554634874886
7560,953657070934482945
7561,953329277466013698
7562,953300668764381186
7563,953300668764381186
7564,951960238424502272
7565,951914129178144768
7566,951847317778419713
7567,951184527917047808
7568,951112083827027968
7569,950831632013029378
7570,950831630725283843
7571,950831629718736896
7572,950831627617427456
7573,950831626392686592
7574,950831625411158016
7575,950831622546391045
7576,950788257033457664
7577,950788257033457664
7578,950500468270227461
7579,950426585362034688
7580,949313283839987712
7581,948969706056310784
7582,948618593188634625
7583,948264872588038144
7584,947831031691972608
7585,1039604063128694785
7586,1039604037639970818
7587,1039604023807143936
7588,1039603963245600770
7589,1039603960498155521
7590,1039603915996577793
7591,1039603750707650563
7592,1039603601755308032
7593,1039603601700741122
7594,1039603539536957440
7595,1039603466581106688
7596,1039603466266656768
7597,1039603435404963841
7598,1039603420192231424
7599,1039603271210594304
7600,1039603253795807232
7601,1039603249429377025
7602,1039603235366100992
7603,1039603233025675265
7604,1039603181230215168
7605,1039603004536770561
7606,1039602963726131200
7607,1039602950757380096
7608,1039602927168643072
7609,1039602816472555520
7610,1039602678664294401
7611,1039602662814216197
7612,1039582659905769472
7613,1039580439193759744
7614,1039578876538761216
7615,1039547259359121408
7616,1039528057864781824
7617,1039517315837190144
7618,1039515006218338305
7619,1039507088165093376
7620,1039502894263926785
7621,1039476166707617797
7622,1039468755838009347
7623,1039464615019794432
7624,1039421483788001280
7625,1039353349110415360
7626,1039339035251105795
7627,1039339014791213056
7628,1039338992393695233
7629,1039338974425350144
7630,1039338959929626624
7631,1039338886344761344
7632,1039338859681787905
7633,1039338853096669184
7634,1039338768535367680
7635,1039338762243690504
7636,1039338745969823746
7637,1039338557649940480
7638,1039338442394660866
7639,1039338417421729793
7640,1039338336769531905
7641,1039338328389181440
7642,1039338323813138433
7643,1039338237381292032
7644,1039338225653964800
7645,1039338111480877058
7646,1039338009257078784
7647,1039337994447085568
7648,1039337906186399744
7649,1039337896145182720
7650,1039337879506366466
7651,1039337788674596866
7652,1039337787458289664
7653,1039337738368163845
7654,1039337611930755073
7655,1039337509531148289
7656,1039337438118862848
7657,1039336105949126658
7658,1039314328753659904
7659,1039275784609910784
7660,1039272724277985280
7661,1039269023760834560
7662,1039267276682403840
7663,1039265264968314881
7664,1039211928999153664
7665,1039209233550467072
7666,1039196414046339074
7667,1039158363022450690
7668,1039147401691389953
7669,1039147149747863552
7670,1039146694296920065
7671,1039139431603679232
7672,1039122003817635841
7673,1039120602974576640
7674,1039109487066574848
7675,1039106897666887680
7676,1039080752514826240
7677,1039027678706196480
7678,1039016728208920576
7679,1038980127588315136
7680,1038927157374988288
7681,1038917236205993985
7682,1038880798227791872
7683,1038880742250405888
7684,1038880681860972545
7685,1038880656464531456
7686,1038880602651537408
7687,1038880555000098819
7688,1038880541339205634
7689,1038880496439226369
7690,1038880446564786178
7691,1038880429183578129
7692,1038880424666259456
7693,1038880401740189696
7694,1038880348774518789
7695,1038880345758810113
7696,1038880236270702592
7697,1038880231640117248
7698,1038880127004880902
